poiID,type,poiName,overview,xmlID,street,town,postcode,area,county,country,telephone,telephoneTitle1,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneDetail2,telephoneTitle3,telephone3,telephoneDetail3,telephoneTitle4,telephone4,url,train ,tube,tram,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,Price - to be deleted once entered,adult,concessions,child,childText,priceText,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,seoURL,metaTITLE,metaDESC,taxonomy - to be deleted later,cuisine,priceCat,additional_info,whatsOnTitle1,whatsOnTicketPrice1,whatsOnTheme1,whatsOnDescription1,boxOfficeTelephone1,whatsOnURL1,whatsOnStartDate1,whatsOnEndDate1,whatsOnRepeat1,whatsOnTitle2,whatsOnTicketPrice2,whatsOnTheme2,whatsOnDescription2,boxOfficeTelephone2,whatsOnURL2,whatsOnStartDate2,whatsOnEndDate2,whatsOnRepeat2,whatsOnTitle3,whatsOnTicketPrice3,whatsOnTheme3,whatsOnDescription3,boxOfficeTelephone3,whatsOnURL3,whatsOnStartDate3,whatsOnEndDate3,whatsOnRepeat3,whatsOnTitle4,whatsOnTicketPrice4,whatsOnTheme4,whatsOnDescription4,boxOfficeTelephone4,whatsOnURL4,whatsOnStartDate4,whatsOnEndDate4,whatsOnRepeat4,whatsOnTitle5,whatsOnTicketPrice5,whatsOnTheme5,whatsOnDescription5,boxOfficeTelephone5,whatsOnURL5,whatsOnStartDate5,whatsOnEndDate5,whatsOnRepeat5,whatsOnTitle6,whatsOnTicketPrice6,whatsOnTheme6,whatsOnDescription6,boxOfficeTelephone6,whatsOnURL6,whatsOnStartDate6,whatsOnEndDate6,whatsOnRepeat6,whatsOnTitle7,whatsOnTicketPrice7,whatsOnTheme7,whatsOnDescription7,boxOfficeTelephone7,whatsOnURL7,whatsOnStartDate7,whatsOnEndDate7,whatsOnRepeat7,whatsOnTitle8,whatsOnTicketPrice8,whatsOnTheme8,whatsOnDescription8,boxOfficeTelephone8,whatsOnURL8,whatsOnStartDate8,whatsOnEndDate8,whatsOnRepeat8,whatsOnTitle9,whatsOnTicketPrice9,whatsOnTheme9,whatsOnDescription9,boxOfficeTelephone9,whatsOnURL9,whatsOnStartDate9,whatsOnEndDate9,whatsOnRepeat9,whatsOnTitle10,whatsOnTicketPrice10,whatsOnTheme10,whatsOnDescription10,boxOfficeTelephone10,whatsOnURL10,whatsOnStartDate10,whatsOnEndDate10,whatsOnRepeat10,whatsOnTitle11,whatsOnTicketPrice11,whatsOnTheme11,whatsOnDescription11,boxOfficeTelephone11,whatsOnURL11,whatsOnStartDate11,whatsOnEndDate11,whatsOnRepeat11,whatsOnTitle12,whatsOnTicketPrice12,whatsOnTheme12,whatsOnDescription12,boxOfficeTelephone12,whatsOnURL12,whatsOnStartDate12,whatsOnEndDate12,whatsOnRepeat12,whatsOnTitle13,whatsOnTicketPrice13,whatsOnTheme13,whatsOnDescription13,boxOfficeTelephone13,whatsOnURL13,whatsOnStartDate13,whatsOnEndDate13,whatsOnRepeat9,whatsOnTitle14,whatsOnTicketPrice14,whatsOnTheme14,whatsOnDescription14,boxOfficeTelephone14,whatsOnURL14,whatsOnStartDate14,whatsOnEndDate14,whatsOnRepeat9,whatsOnTitle15,whatsOnTicketPrice15,whatsOnTheme15,whatsOnDescription15,boxOfficeTelephone15,whatsOnURL15,whatsOnStartDate15,whatsOnEndDate15,whatsOnRepeat15,whatsOnTitle16,whatsOnTicketPrice16,whatsOnTheme16,whatsOnDescription16,boxOfficeTelephone16,whatsOnURL16,whatsOnStartDate16,whatsOnEndDate16,whatsOnRepeat16,whatsOnTitle17,whatsOnTicketPrice17,whatsOnTheme17,whatsOnDescription17,boxOfficeTelephone17,whatsOnURL17,whatsOnStartDate17,whatsOnEndDate17,whatsOnRepeat17,whatsOnTitle18,whatsOnTicketPrice18,whatsOnTheme18,whatsOnDescription18,boxOfficeTelephone18,whatsOnURL18,whatsOnStartDate18,whatsOnEndDate18,whatsOnRepeat18,whatsOnTitle19,whatsOnTicketPrice19,whatsOnTheme19,whatsOnDescription19,boxOfficeTelephone19,whatsOnURL19,whatsOnStartDate19,whatsOnEndDate19,whatsOnRepeat19,whatsOnTitle20,whatsOnTicketPrice20,whatsOnTheme20,whatsOnDescription20,boxOfficeTelephone20,whatsOnURL20,whatsOnStartDate20,whatsOnEndDate20,whatsOnRepeat20,whatsOnTitle21,whatsOnTicketPrice21,whatsOnTheme21,whatsOnDescription21,boxOfficeTelephone21,whatsOnURL21,whatsOnStartDate21,whatsOnEndDate21,whatsOnRepeat21,related
rome_sight_0683,catalogue,Piazza dei Cavalieri di Malta,"<p>Decorated with obelisks and military trophies, <strong>Piazza dei Cavalieri di Malta</strong> was designed by the 18th-century artist Piranesi. It is named after the Order of the Knights of Malta, whose priory (at No. 3) is famous for the bronze keyhole through which there is a miniature view of St Peter&rsquo;s, framed by a tree-lined avenue. The priory church, Santa Maria del Priorato, was restored in Neo-Classical style by Piranesi in 1764&ndash;6. To visit the church, ask for permission at the Order&rsquo;s building at 48 Via Condotti. At the southwest corner of the square is Sant&rsquo;Anselmo, the international Benedictine church, where Gregorian chant may be heard on Sundays.</p>","EWTG_ROME204PIADEI, EWFG_ROME107PIADEI",Piazza dei Cavalieri di Malta,Rome,00153,Aventine & Caracalla,,Italy,,,,,,,,,,,,,,,Circo Massimo,,"23, 280, 716",,,,TRUE,,,,,,,,0,0,0,,<p>Free entry</p>,EUR,41.883124,12.478709,FALSE,,FALSE,FALSE,"Fountains and Obelisks, Religious Buildings, Historic Sights and Landmarks",outdoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aventine Hill Gardens, St Peter’s"
rome_sight_0686,catalogue,Piazza del Campidoglio,"<p>When Emperor Charles V visited Rome in 1536, Pope Paul III Farnese was so embarrassed by the muddy state of the Capitol that he asked Michelangelo to draw up plans for repaving the <strong>Piazza del Campidoglio</strong>, and for renovating the fa&ccedil;ades of the Palazzo dei Conservatori and Palazzo Senatorio. Michelangelo proposed adding the Palazzo Nuovo to form a piazza in the shape of a trapezium, embellished with Classical sculptures chosen for their relevance to Rome. Building started in 1546 but progressed so slowly that Michelangelo only lived to oversee the double flight of steps at the entrance of Palazzo Senatorio. The piazza was completed in the 17th century, the design remaining largely faithful to the original. Pilasters two storeys high and balustrades interspersed with statues link the buildings thematically. The piazza faces west towards St Peter&rsquo;s. At its centre stands a replica of a statue of Marcus Aurelius; the original is in the Palazzo dei Conservatori.</p>",EWTG_ROME068PIADEL,Piazza del Campidoglio,Rome,00186,Ancient Rome,,Italy,,,,,,,,,,,,,,,,,"30, 44, 44F, 63, 81, 83, 85, 87, 130F, 160, 160F, 170, 175, 271, 628",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.893266,12.482855,FALSE,,FALSE,FALSE,Historic Sights and Landmarks,outdoors,,,"Historic Buildings, Streets and Piazzas | CAPITOL |",,,xref: CAPITOL |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palazzo Farnese, St Peter’s"
rome_sight_0687,catalogue,Piazza del Popolo,"<p>A vast cobbled oval standing at the apex of the triangle of roads known as the Trident, <strong>Piazza del Popolo</strong> forms a grand symmetrical antechamber to the heart of Rome. Twin Neo-Classical fa&ccedil;ades stand on either side of the Porta del Popolo; an Egyptian obelisk rises in the centre; and the matching domes and porticoes of Santa Maria dei Miracoli and Santa Maria in Montesanto flank the beginning of Via del Corso.</p><p>Although it is now one of the most unified squares in Rome, Piazza del Popolo evolved gradually over the centuries. In 1589 the great town-planning pope, Sixtus V, had the 3,000-year-old obelisk erected in the centre by Domenico Fontana. Almost a century later Pope Alexander VII commissioned Carlo Rainaldi to build the twin Santa Marias. In the 19th century the piazza was turned into a grandiose oval by Giuseppe Valadier, the designer of the Pincio Gardens. He also encased Santa Maria del Popolo in a Neo-Classical shell to make its south fa&ccedil;ade fit in better with the overall appearance of the piazza.</p><p>In contrast to Piazza del Popolo&rsquo;s air of ordered rationalism, many of the events staged here were barbaric. In the 18th and 19th centuries, public executions were held in the piazza, often as part of the celebration of Carnival. Condemned men were sometimes hammered to death by repeated blows to the temples. The riderless horse races from the piazza down Via del Corso were scarcely more humane: the performance of the runners was enhanced by feeding the horses stimulants, wrapping them in nail-studded ropes, and letting off fireworks at their heels.</p>","EWTG_ROME137PIADEL, TT_ROME046SQUFOU_004, TT_ROME108SPASTE_007_R12, EWFG_ROME150PIADEL",Piazza del Popolo,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,,,Flaminio,,"95, 117, 119, 490, 495, 926",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.9105986907583,12.4760477989912,FALSE,,FALSE,Fountains and Obelisks,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,Piazza del Popolo Rome,"Piazza del Popolo is one of Rome’s largest squares, with a 3,000-year-old obelisk in its centre. Plan your visit to Piazza del Popolo today with DK Trip Planner.",,,,,New Year’s Eve Concert,Free,Classical and Contemporary Music,"<p>Piazza del Popolo is the centre of Rome&rsquo;s New Year’s Eve celebrations. Expect live classical and rock concerts in the evening, fireworks at midnight and dancing into the early hours.</p>",06 0608,www.060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/piazza-del-popolo.html,31st December 2014,1st January 2015,,Carnevale,Free,Family Friendly,"<p>Dating back to the Middle Ages, the Roman Carnevale has seen a revival in recent years, with parades and exhibitions taking place in and around Piazza del Popolo.</p>",06 0608,www.060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/piazza-del-popolo.html,1st March 2015,4th March 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piazza Navona, Piazza Farnese"
rome_sight_0692,catalogue,Piazza del Quirinale,"<p>Located on the Quirinal Hill, the highest of Rome&rsquo;s seven hills, <strong>Piazza del Quirinale</strong> has buildings on three sides and an open fourth side that offers splendid views of the city. The centrepiece of the piazza is a fountain spilling into an ancient basin beneath an obelisk. The massive granite basin was once a cattle trough in the Roman Forum, and the obelisk was one of a pair that originally flanked the entrance to the Mausoleum of Augustus. On either side of the fountain are ancient Roman statues of the Dioscuri, Castor and Pollux &ndash; patrons of horsemanship &ndash; each with a disproportionately small horse.</p><p>Pope Gregory XIII chose this site to build a papal summer residence and the <strong>Palazzo del Quirinale</strong>, as it is known, assumed its present form in the 1730s.</p>",EWFG_ROME157PIADEL,Palazzo del Quirinale,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,www.scuderiequirinale.it,,,,"71, 116, 117",,,,TRUE,,FALSE,,,,,,,,,,<p>Free entry</p>,EUR,41.899877,12.486547,FALSE,,FALSE,FALSE,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,,,Piazza di Spagna & Trevi Fountain |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piazza Navona, Piazza del Popolo"
rome_sight_0693,major_sight,Piazza della Bocca della Verità,"<p>The wedge-shaped <strong>Piazza della Bocca della Verit&agrave;</strong> occupies the site of ancient Rome&rsquo;s first port and its oldest market, the Forum Boarium. It is named after the Bocca della Verit&agrave;, or &ldquo;mouth of truth&rdquo;, a marble medallion at Santa Maria in Cosmedin that is believed to have been a drain cover. In the Middle Ages, suspected liars had to put their hand inside the &ldquo;mouth&rdquo;. If they were lying, it would reputedly snap shut.</p>",EWFG_ROME104PIADEL,Santa Maria in Cosmedin: Piazza della Bocca della Verità 18,Rome,00186,Ancient Rome,,Italy,06 678 7759,,,,,,,,,,,,,,Circo Massimo,,"23, 44, 81, 85, 87, 95, 122, 160, 175, 628",Santa Maria in Cosmedin: 9:30am–6pm daily (till 5pm in Winter) ,,,TRUE,,FALSE,,,,,,,,,,<p>Free entry</p>,EUR,41.88898,12.481031,FALSE,,FALSE,Fountains and Obelisks,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,Piazza della Bocca della Verità Rome,The Piazza della Bocca della Verità lies on the site of Rome’s first port and its oldest market. Read more info on the Piazza della Bocca here.,Ancient Rome | Getting around Rome - Bus tours | Spot the Architectural Styles - Pentelic marble |,,,"Skipping the queue Santa Maria in Cosmedin: lunchtime is when queues are the shortest. | Age range 7 plus | Allow 1 hr | note: Good family value? There is a lot to see and nothing that is too demanding or takes up too much time. There is space to rest with a lawn, benches and a fountain by the two temples. It is all free, so excellent family value. |",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temples of the Forum Boarium
rome_sight_0694,catalogue,Piazza della Minerva,"<p>Located just behind the Pantheon, <strong>Piazza della Minerva</strong> is home to one of Rome&rsquo;s most bizarre monuments: a marble elephant sculpture with a miniature obelisk on its back, designed by Gian Lorenzo Bernini in 1667. Elephants represented intelligence and obelisks wisdom, and inscribed on the base are the words: &ldquo;A robust intelligence is required to support solid wisdom&rdquo; chosen by papal patron Alexander VII. Overlooking the sculpture is the church of Santa Maria sopra Minerva, the only Gothic church in Rome.</p>",EWFG_ROME124PIADEL,Piazza della Minerva 42,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 679 3926,,,,,,,,,,,,,,,,"C3, 30, 70, 81, 87, 116, 130, 186, 492, 628","Santa Maria sopra Minerva: 7am–7pm Mon–Sat, 8am–noon & 2pm–7pm Sun",,,TRUE,,FALSE,,,,,,,,,,<p>Free entry</p>,EUR,41.897983,12.477542,FALSE,,FALSE,FALSE,"Fountains and Obelisks, Religious Buildings, Historic Sights and Landmarks",outdoors,,,Piazza Navona & Campo de’ Fiori |,,,Age range 7 plus | Allow 20 mins |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_0695,catalogue,Piazza della Repubblica,"<p>Romans often refer to <strong>Piazza della Repubblica</strong> by its old name, Piazza Esedra, so called because it follows the shape of an exedra (a semicircular recess) that was part of the Baths of Diocletian. The piazza was part of the great redevelopment undertaken when Rome became capital of a unified Italy. Under its sweeping 19th-century colonnades there were once elegant shops, but they have been ousted by banks, travel agents and caf&eacute;s. In the middle of the piazza stands the Fontana delle Naiadi. Mario Rutelli&rsquo;s four naked bronze nymphs caused something of a scandal when they were unveiled in 1901. Each reclines on an aquatic creature symbolizing water in its various forms: a sea-horse for the oceans, a water snake for rivers, a swan for lakes, and a curious frilled lizard for subterranean streams. The figure in the middle, added in 1911, is of the sea god Glaucus, who represents man victorious over the hostile forces of nature.</p>",EWTG_ROME164PIADEL,Piazza della Repubblica,Rome,00185,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,,,Repubblica,,"36, 60, 61, 62, 64, 84, 90, 170, 175, 492, 646, 910",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.902559,12.495987,FALSE,,FALSE,Fountains and Obelisks,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,Piazza delle Repubblica Rome | Naiad Fountain Rome,"Rome’s Piazza della Repubblica contains the spectacular Fontana della Naiadi, or Naiad Fountain. Plan a trip to the Piazza della Repubblica today with DK Trip Planner.","Historic Buildings, Streets and Piazzas | QUIRINAL |",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fountain of the Naiads
rome_sight_0696,catalogue,Piazza della Rotonda,"<p>Situated in front of the Pantheon, the <strong>Piazza della Rotonda</strong> was filled with a boisterous daily market until 1847; some of the Pantheon&rsquo;s portico columns still bear square holes from the stall posts once set into them. The square is now filled with tourists, the outdoor tables of caf&eacute;s, and horse-drawn carriages, all arranged around sculptor Giacomo della Porta&rsquo;s 1575 fountain, which supports a tiny Egyptian obelisk dedicated to Rameses II.</p>",TT_ROME090PANTHE_010,Piazza della Rotonda,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,,,"116, 116T",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.899183,12.476773,FALSE,,FALSE,FALSE,"Historic Sights and Landmarks, Fountains and Obelisks, Cafés and Bars",outdoors,,,Around the Pantheon | Attraction | Restaurant | Hotel |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pantheon
rome_sight_0697,catalogue,Piazza di Montecitorio,"<p>The first thing that visitors see on approaching <strong>Piazza di Montecitorio</strong> from Via della Guglia is jagged lumps of rock sticking out from the fa&ccedil;ade of the Palazzo di Montecitorio. The palace was designed by Bernini and now houses the Chamber of Deputies, one of Italy&rsquo;s two houses of parliament; the other is the Chamber of the Senate in the Palazzo Madama next to Sant&rsquo;Ivo alla Sapienza. At the centre of the piazza is a giant Egyptian obelisk that was once part of a huge sundial laid out by Emperor Augustus in 10 BC. The centre of this sundial was near the present-day Piazza San Lorenzo in Lucina, and the shadow was cast by the obelisk. It was moved to its present location in 1792. The adjoining Piazza Colonna is named after the Column of Marcus Aurelius rising from its centre, an imitation of Trajan&rsquo;s Column. The piazza is home to the heavily guarded Palazzo Chigi, residence of the prime minister.</p>","TT_ROME094BESRES_006, EWFG_ROME126PIADI",Piazza di Montecitorio,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,,,"25, 81, 116, 119, 628",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.90088,12.478559,FALSE,,FALSE,FALSE,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_0700,catalogue,Piazza di Sant’Ignazio,"<p>One of the major works of the Roman Rococo, <strong>Piazza di Sant</strong><strong>&rsquo;</strong><strong>Ignazio</strong> (1727&ndash;8) is Filippo Raguzzini&rsquo;s masterpiece. It offsets the imposing fa&ccedil;ade of the church of Sant&rsquo;Ignazio with the intimacy of the houses belonging to the bourgeoisie. The theatrical setting, the curvilinear design and the playful forms of its windows, balconies and balusters mark the piazza as one of a highly distinct group of structures. Along with Palazzo Doria Pamphilj (1731), the fa&ccedil;ade of La Maddalena (1735) and the aristocratic Spanish Steps (1723), it belongs to the moment when Rome&rsquo;s bubbly Rococo triumphed over conservative Classicism.</p>","EWTG_ROME106PIASAN, TT_ROME090PANTHE_008_R12",Piazza di Sant’Ignazio,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,,,"117, 119, 492",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.899332,12.479707,FALSE,,FALSE,FALSE,Historic Sights and Landmarks,outdoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sant’Ignazio di Loyola, La Maddalena"
rome_sight_0703,catalogue,Piazza di Spagna,"<p>Shaped like a crooked bow tie and surrounded by tall, shuttered houses painted in muted shades of ochre, cream and russet, <strong>Piazza di Spagna</strong> is crowded all day and (in summer) most of the night. It is the most famous square in Rome, and has long been the haunt of foreign visitors and expatriates. Notable residents have included poets Keats, Shelley and Byron, and composers Liszt and Wagner.</p><p>In the 17th century, Spain&rsquo;s ambassador to the Holy See had his headquarters on the square, and the area around it was deemed to be Spanish territory. Foreigners who unwittingly trespassed were liable to be dragooned into the Spanish army. In the 18th and 19th centuries, Rome was almost as popular with visitors as it is today, and the square stood at the heart of the city&rsquo;s main hotel district. Some of the travellers came in search of knowledge and artistic inspiration, but most were more interested in gambling, collecting ancient statues and conducting love affairs with Italian women. </p><p>The Fontana della Barcaccia in the square is the least showy of Rome&rsquo;s Baroque fountains, and it is often completely screened from view by people resting on its rim. It was designed either by the famous Gian Lorenzo Bernini or by his father Pietro. Because the pressure from the aqueduct that feeds the fountain is extremely low there are no spectacular cascades or spurts of water. Instead, Bernini constructed a leaking boat &ndash; <em>barcaccia</em> means useless, old boat &ndash; which lies half submerged in a shallow pool. The bees and suns that decorate the Fontana della Barcaccia are taken from the family coat of arms of Pope Urban VIII Barberini, who commissioned the fountain.</p>","EWTG_ROME133PIADI, EWFG_ROME142PIADI",Piazza di Spagna,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,,,Spagna,,"116, 117, 119, 590",,,,TRUE,Not on the steps,,,,,,,,,,,<p>Free entry</p>,EUR,41.905679,12.482314,FALSE,,FALSE,Fountains and Obelisks,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,Piazza di Spagna Rome ,"Piazza di Spagna is perhaps the most famous and crowded square in Rome, thronged with tourists. Plan a visit to Piazza di Spagna today with DK Trip Planner.","Historic Buildings, Streets and Piazzas | PIAZZA DI SPAGNA |",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keats-Shelley Memorial House, Antico Caffè Greco"
rome_sight_0705,catalogue,Piazza Farnese,"<p>The elegant <strong>Piazza Farnese</strong> is a peaceful retreat from the bustle of Campo de&rsquo; Fiori. The piazza is dominated by two fountains featuring what appear to be giant lilies, but are in fact blue irises &ndash; the symbol of the Farnese family. Overlooking the piazza is the stunning Palazzo Farnese. Designed by Antonio Sangallo the Younger and refined by Michelangelo, it now houses the French Embassy. The best time to visit the piazza is at night, when the fa&ccedil;ade of the palazzo is illuminated and the chandeliers inside switched on to reveal the frescoed ceilings. </p>",EWFG_ROME132PIAFAR,Piazza Farnese,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,,,"40, 60, 64, 190, 571, 916",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.895078,12.471194,TRUE,,FALSE,FALSE,"Fountains and Obelisks, Historic Sights and Landmarks",outdoors,,,Piazza Navona & Campo de’ Fiori |,,,Age range Palazzo Farnese: 7 plus | Allow Palazzo Farnese: 45 mins for a tour |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baths of Caracalla
rome_sight_0706,,Piazza Navona,"<p><strong>Piazza Navona</strong>, Rome&rsquo;s most beautiful Baroque square, follows the shape of Domitian&rsquo;s Stadium, which once stood on this site &ndash; some of its arches are still visible below the church of Sant&rsquo;Agnese in Agone. </p><p>The piazza&rsquo;s unique appearance and atmosphere were created in the 17th century with the addition of the Fontana dei Quattro Fiumi. The other fountains date from the previous century but have been altered several times since. The basin of the Fontana di Nettuno, at the northern end, was built by Giacomo della Porta in 1576, while the statues of Neptune and the Nereids date from the 19th century. The Fontana del Moro, at the southern end, was also designed by della Porta, though Bernini altered it later, adding a statue of a Moor fighting a dolphin. </p><p>Up until the 19th century, Piazza Navona was flooded during August by stopping the fountain outlets. The rich would splash around in carriages, while street urchins paddled after them. Today, with its numerous shops and caf&eacute;s, the piazza is a favourite in all seasons. In summer it is busy with street entertainers, while in winter it fills with colourful stalls selling toys and sweets for the feast of the Befana.</p>","EWTG_ROME120PIANAV, TT_ROME046SQUFOU_001, TT_ROME082PIANAV_001, EWFG_ROME116PIANAV",Piazza Navona,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,,,"30, 70, 81, 87, 116, 116T, 130F, 186, 492, 628, C3, N7",,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.899434,12.47305,FALSE,,TRUE,Historic Sights and Landmarks,"Fountains and Obelisks, Historic Sights and Landmarks, Cafés and Bars, Shopping",outdoors,Piazza Navona | Rome Piazza Navona,"Piazza Navona is Rome’s most beautiful Baroque square, filled with fountains and sculptures. Plan a visit to Piazza Navona today with DK Trip Planner.",,,,,Christmas Market,Free,Seasonal and Outside,"<p>Piazza Navona is filled with stalls selling all manner of Christmas gifts, candies and other goodies, including hot chocolate and mulled wine.</p>",,,14th December 2014,1st Jan 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piazza del Popolo, Campo de’ Fiori, Piazza Farnese, Piazza Santa Maria in Trastevere"
