poiID,poiName,overview,xmlID,street,town,postcode,area,county,country,telephoneTitle1,telephone,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneDetail2,telephoneTitle3,telephone3,telephoneDetail3,url,url2,url3,ferry,tram,monorail,train,lightRail,tube,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,adult,concessions,child,childText,priceText,Price - Don’t Touch,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,seoURL,metaTITLE,metaDESC,cuisine,priceCat,taxonomy - Don’t Touch,additional_info - Don’t touch,whatsOnTitle1,whatsOnTicketPrice1,whatsOnTheme1,whatsOnDescription1,boxOfficeTelephone1,whatsOnURL1,whatsOnStartDate1,whatsOnEndDate1,whatsOnRepeat1,whatsOnTitle2,whatsOnTicketPrice2,whatsOnTheme2,whatsOnDescription2,boxOfficeTelephone2,whatsOnURL2,whatsOnStartDate2,whatsOnEndDate2,whatsOnRepeat2,whatsOnTitle3,whatsOnTicketPrice3,whatsOnTheme3,whatsOnDescription3,boxOfficeTelephone3,whatsOnURL3,whatsOnStartDate3,whatsOnEndDate3,whatsOnRepeat3,whatsOnTitle4,whatsOnTicketPrice4,whatsOnTheme4,whatsOnDescription4,boxOfficeTelephone4,whatsOnURL4,whatsOnStartDate4,whatsOnEndDate4,whatsOnRepeat4,whatsOnTitle5,whatsOnTicketPrice5,whatsOnTheme5,whatsOnDescription5,boxOfficeTelephone5,whatsOnURL5,whatsOnStartDate5,whatsOnEndDate5,whatsOnRepeat5,whatsOnTitle6,whatsOnTicketPrice6,whatsOnTheme6,whatsOnDescription6,boxOfficeTelephone6,whatsOnURL6,whatsOnStartDate6,whatsOnEndDate6,whatsOnRepeat6,whatsOnTitle7,whatsOnTicketPrice7,whatsOnTheme7,whatsOnDescription7,boxOfficeTelephone7,whatsOnURL7,whatsOnStartDate7,whatsOnEndDate7,whatsOnRepeat7,whatsOnTitle8,whatsOnTicketPrice8,whatsOnTheme8,whatsOnDescription8,boxOfficeTelephone8,whatsOnURL8,whatsOnStartDate8,whatsOnEndDate8,whatsOnRepeat8,whatsOnTitle9,whatsOnTicketPrice9,whatsOnTheme9,whatsOnDescription9,boxOfficeTelephone9,whatsOnURL9,whatsOnStartDate9,whatsOnEndDate9,whatsOnRepeat9,whatsOnTitle10,whatsOnTicketPrice10,whatsOnTheme10,whatsOnDescription10,boxOfficeTelephone10,whatsOnURL10,whatsOnStartDate10,whatsOnEndDate10,whatsOnRepeat10,whatsOnTitle11,whatsOnTicketPrice11,whatsOnTheme11,whatsOnDescription11,boxOfficeTelephone11,whatsOnURL11,whatsOnStartDate11,whatsOnEndDate11,whatsOnRepeat11,whatsOnTitle12,whatsOnTicketPrice12,whatsOnTheme12,whatsOnDescription12,boxOfficeTelephone12,whatsOnURL12,whatsOnStartDate12,whatsOnEndDate12,whatsOnRepeat12,whatsOnTitle13,whatsOnTicketPrice13,whatsOnTheme13,whatsOnDescription13,boxOfficeTelephone13,whatsOnURL13,whatsOnStartDate13,whatsOnEndDate13,whatsOnRepeat13,whatsOnTitle14,whatsOnTicketPrice14,whatsOnTheme14,whatsOnDescription14,boxOfficeTelephone14,whatsOnURL14,whatsOnStartDate14,whatsOnEndDate14,whatsOnRepeat14,whatsOnTitle15,whatsOnTicketPrice15,whatsOnTheme15,whatsOnDescription15,boxOfficeTelephone15,whatsOnURL15,whatsOnStartDate15,whatsOnEndDate15,whatsOnRepeat15,whatsOnTitle16,whatsOnTicketPrice16,whatsOnTheme16,whatsOnDescription16,boxOfficeTelephone16,whatsOnURL16,whatsOnStartDate16,whatsOnEndDate16,whatsOnRepeat16,whatsOnTitle17,whatsOnTicketPrice17,whatsOnTheme17,whatsOnDescription17,boxOfficeTelephone17,whatsOnURL17,whatsOnStartDate17,whatsOnEndDate17,whatsOnRepeat17,whatsOnTitle18,whatsOnTicketPrice18,whatsOnTheme18,whatsOnDescription18,boxOfficeTelephone18,whatsOnURL18,whatsOnStartDate18,whatsOnEndDate18,whatsOnRepeat18,whatsOnTitle19,whatsOnTicketPrice19,whatsOnTheme19,whatsOnDescription19,boxOfficeTelephone19,whatsOnURL19,whatsOnStartDate19,whatsOnEndDate19,whatsOnRepeat19,related,Image Required,SEO file name,caption,credit,number,source,photographer,agency description,info,,imageName
madrid_sight_0914,Museo del Traje,"<p>Located in the leafy university city area, the <strong>Museo del Traje</strong> provides an intriguing journey through the history of clothes and costume.</p><p>Stand-out exhibits include 16th-century jackets and corsets, a fascinating collection of Spanish regional costumes and some of the dresses worn by Audrey Hepburn in <em>Breakfast at Tiffanys</em>. Modern Spanish designers are given pride of place with elegant offerings from Crist&oacute;bal Balenciaga, Manuel Pertegaz and Agatha Ruiz de la Prada, while Giorgio Armani, Jean Paul Gaultier and Vivienne Westwood provide an international perspective on <em>haute couture</em>.</p>",,Avenida de Juan de Herrera 2 ,,28040,Further Afield,,Spain,,91 550 47 00,,,,,,,,,museodeltraje.mcu.es/,,,,,,,,Moncloa,,"9:30am–7pm Tue–Sat, 10am–3pm Sun & public hols (Jul & Aug 9:30am–10:30pm Thu)",,Mon,,,,,,,,3,3,3,Under 18s free,,,EUR,40.4400712,-3.7291374,TRUE,,FALSE,FALSE,Art Galleries and Museums,,,,,,,,"Dressing with Jewels: Fashions, Types and Prototypes",0,Art Shows and Exhibitions,"<p>Dressing with Jewels: Fashions, Types and Prototypes is not just a display of trinkets through the ages, but rather a look at how jewellery reflects the mores and customs of various historical periods.</p>",91 550 47 00,"http://museodeltraje.mcu.es/index.jsp?id=670&ruta=3,16,170,725",23rd November 2013,7th September 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Art Galleries and Museums,
madrid_sight_0469,Museo Lázaro Galdiano,"<p>Housed in a Neo-Renaissance mansion, the <strong>Museo L&aacute;zaro Galdiano</strong>&nbsp;exhibits nearly 5,000 items from the private collection of financier and editor Jos&eacute; L&aacute;zaro Galdiano (1862&ndash;1947).</p><p>The exhibits, ranging from the 6th century BC to the 20th century, include archeological finds, religious artifacts, Limoges enamels, Old Masters, medieval ivory, jewellery and silver. In 1903 L&aacute;zaro Galdiano married Argentine heiress Paula Florido and they built the mansion to celebrate &ndash; and to show off the growing collection. Spanish works in the collection include pieces by&nbsp;El Greco, Zurbar&aacute;n, Murillo, Vel&aacute;zquez and Goya and paintings by British artists Reynolds, Constable and Gainsborough.&nbsp;By the time L&aacute;zaro Galdiano died, some 13,000 items had been brought together in Madrid.</p>","EWTG_MADRID030MADBES_003, TT_MADRID078SALREC_004, EWTG_MADRID102MUSLAZ_005, EWTG_MADRID102MUSLAZ_003, EWTG_MADRID102MUSLAZ_004",Calle Serrano 122,Madrid,28006,Salamanca and Recoletos,,Spain,,91 561 60 84,,,,,,,,,flg.es,,,,,,,,"Rubén Darío, Gregorio Marañón",,"10am–4:30pm Mon & Wed–Sat, 10am–3pm Sun",,"Tue, 15 May, 15 Aug, 1 Nov, 6, 24, 25 & 31 Dec",TRUE,,,TRUE,TRUE,,,6,3,0,"Under 12s & unemployed free; free general entry 3:30–4:30pm, 2–3pm Sun",,,EUR,40.43677983,-3.686075298,TRUE,,FALSE,FALSE,Art Galleries and Museums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,museo_l_zaro_galdiano_madrid_glow_ad_199343.jpg,Neo-Renaissance exterior of Museo Lázaro Galdiano,&#169;Glow Images/ARCO/Boensch B,ad_199343,Glow,Boensch B,"Museum, Museo Lazaro Galdiano, Madrid, Spain / FLG, Fundacion Lazaro Galdiano Museo",,Art Galleries and Museums,
madrid_sight_0477,Museo Nacional de Antropología,"<p>Previously known as the Museo Nacional de Etnolog&iacute;a, the three-floor <strong>Museo Nacional de Antropolog&iacute;a</strong>, which is built around a grand open hall, was inaugurated by Alfonso XII in 1875.</p><p>Through the displays, the anthropology and ethnology of geographical groups of people are studied. The ground floor houses an important collection from the Philippines. Originally shown in 1887 in the Palacio de Vel&aacute;zquez, the centrepiece is a 10 m (33 ft) long dug-out canoe made from a single tree trunk. There are also some gruesome exhibits, such as deformed skulls from Peru and the Philippines, the mummy of a Guanche from Tenerife and the skeleton of Don Agust&iacute;n Luengo y Capilla, a late 19th-century giant from Extremadura. He was 2.35 m (7 ft 4 in) tall and died aged 26. The first floor is dedicated to Africa. As well as clothing, weapons, ceramics and utensils, there is a reproduction of a Bubi ritual hut from Equatorial Guinea, in which tribal members met the <em>boeloelo</em> (witch doctor). On the second floor is the American section, with exhibits on the lifestyles of indigenous groups.</p>",EWTG_MADRID086MUSNAC,Calle de Alfonso Xll 68,Madrid,28014,The Paseo del Prado,,Spain,,91 539 59 95,,,,,,,,,mnantropologia.mcu.es,,,,,,,,Atocha,,"9:30am–8pm Tue–Sat, 10am–3pm Sun & public hols",,"Mon, 1 & 6 Jan, 1 May, 24–25 Dec & 31 Dec",TRUE,,,,TRUE,,Book in advance,3,1.5,0,"Free from 2pm; free Sun, 18 Apr, 18 May, 12 Oct, 6 Dec",,,EUR,40.407605,-3.688926,TRUE,,FALSE,FALSE,Art Galleries and Museums,,,,,,Bourbon Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jardín Botánico, Ministerio de Agricultura, Museo del Prado",FALSE, ,,,,,,,,Art Galleries and Museums,
madrid_sight_0478,Museo Nacional de Artes Decorativas,"<p>Housed in a 19th-century mansion overlooking the Retiro, the&nbsp;<strong>Museo Nacional de Artes Decorativas</strong>&nbsp;houses a compelling collection of furniture, silverware, ceramics and glassware from the royal factory of La Granja, as well as jewellery, tapestries, clocks, musical instruments and toys.</p><p>But the museum is more than a showcase of handicrafts. Arranged chronologically over four floors are reconstructed rooms illustrating Spanish domestic life from the 16th to the early 20th centuries. On the fourth floor is the recreated Valencian kitchen, decorated with over 1,600 hand-painted <em>azulejo</em> tiles. The below-stairs life of an 18th-century palace is vividly brought to life as servants struggle with trays of pies and desserts while the cats filch fish and eels.</p>","TT_MADRID044MUSGAL_010, EWTG_MADRID072MUSNAC, TT_MADRID072AROPAS_009",Calle Montalbán 12,Madrid,28014,The Paseo del Prado,,Spain,,91 532 64 99,,,,,,,,,mnartesdecorativas.mcu.es,,,,,,,,"Retiro, Banco de España",,"9:30am–3pm Tue–Sat (also 5–8pm Thu), 10am–3pm Sun & public hols",,"Mon, Thu (Jul & Aug), 1 & 6 Jan, 1 & 15 May, 24–25 & 31 Dec",,,,,TRUE,,"Sun, except Jul & Aug",3,1.5,1.5,"Free Sun, 18 Apr, 18 May, 12 Oct, 6 Dec",,,EUR,40.4181233,-3.6896555,TRUE,,FALSE,Art Galleries and Museums,Art Galleries and Museums,Museo Nacional de Artes Decorativas | Madrid | DK Trip Planner,Museo Nacional de Artes Decorativas is one of Madrid’s top museums. Browse DK Trip Planner for more on Museo Nacional de Artes Decorativas in Madrid.,,,,Museums and Galleries |,,The Way We Were,Tickets €1.50–3.00,Art Shows and Exhibitions,"<p>The Way We Were is a look back at what the Museo Nacional de Artes Decorativas&nbsp;was like when it first opened 100 years ago &ndash; who visited, who worked there and what kind of pieces were on display.</p>",91 532 64 99,http://mnartesdecorativas.mcu.es/exposiciones.html,7th March 2014,28th September 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iglesia de San Jerónimo el Real, Museo Naval, Museo del Prado, Parque del Retiro, Plaza de la Lealtad, Puerta de Alcalá",TRUE, ,,,,,,,bounced,Art Galleries and Museums,
madrid_sight_0481,Museo Naval,"<p>Added to the Ministry of Defence building in 1977, the copper-tinted glass <strong>Museo Naval</strong> has 18 display halls charting Spain&rsquo;s centuries-old history of seafaring.</p><p>As well as a large collection of scale models of ships throughout the ages, often dating from the same period as the ships themselves, there are numerous figureheads, amphorae, globes, astrolabes, sextants, compasses and maps. Weapons used in Spain&rsquo;s conquest of the New World also feature here. One unusual exhibit is a map of the world dated 1500. It was drawn for Isabel and Fernando, and features the Americas for the first time. There is also a piece of the tree trunk upon which Hern&aacute;n Cort&eacute;s is said to have rested after <em>La Noche Triste</em> (The Sad Night) in 1520, when he and his men fled from Montezuma&rsquo;s Aztec capital, Tenochtitl&aacute;n.</p>",EWTG_MADRID071MUSNAV,Paseo del Prado 5,Madrid,28014,The Paseo del Prado,,Spain,,91 523 85 16,,,,,,,,,www.armada.mde.es/ArmadaPortal/pa,,,,,,,,Banco de España,,10am–7pm Tue–Sun (till 3pm Aug),,"Mon, 1 & 6 Jan, 24 & 25 Dec",TRUE,,,TRUE,TRUE,,No tours during Aug,0,0,0,€3 donation recommended,,,EUR,40.41756,-3.692775,TRUE,,FALSE,FALSE,Art Galleries and Museums,,,,,,Bourbon Madrid |,no_photography |,The Last Voyage of Nuestra Señora de las Mercedes,0,Art Shows and Exhibitions,"<p>The Last Voyage of Nuestra Se&ntilde;ora de las Mercedes is a joint exhibition organized by the Archaelogical and Naval Museums about a frigate of the same name that went down, laden with treasure, in 1804. It took a couple of centuries for the government to reclaim the booty, much of which is displayed here.&nbsp;</p>",91 577 79 12,www.man.es/man/en/exposicion/exposiciones-temporales/NSMercedes.html,12th June 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Museo Nacional de Artes Decorativas, Museo del Prado, Palacio de Linares, Parque del Retiro, Plaza de la Lealtad, Puerta de Alcalá ",FALSE,museo_naval_madrid_corbis_42_59360447.jpg,One of Museo Naval’s 18 display halls,&#169;Corbis/EPA/ZIPI,42-59360447,Corbis,ZIPI,"epa04249396 A model of the Spanish sunken frigate Our Lady of Mercedes are displayed as part of an exhibition at the Navy Museum in Madrid, Spain, 11 June 2014. Spain recovered the treasure from the frigate after winning a nearly five-year-long legal battle against a U.S. treasure-hunting firm Odyssey. The Spanish Navy ship sank in 1804. EPA/ZIPI",,Art Galleries and Museums,
madrid_sight_0482,Museo Nacional Centro de Arte Reina Sofía,"<p>The <strong>Museo Nacional Centro de Arte Reina Sof&iacute;a</strong>&rsquo;s&nbsp;collection of 20th- and 21st-century Spanish art is exciting and challenging by turns.</p><p>The museum, set in a converted 18th-century hospital, was inaugurated by King Juan Carlos and Queen Sof&iacute;a in 1992 and, besides the permanent collection, stages outstanding temporary exhibitions from around the world. While most visitors home in on the rooms exhibiting the great masters of the interwar period &ndash; Juan Gris, Joan Mir&oacute;, Salvador Dal&iacute; and Pablo Picasso, whose <em>Guernica</em> is the centrepiece of the gallery &ndash; lesser-known Spanish painters and sculptors are also worth seeking out. Works by the European and American avantgarde provide an international context.&nbsp;</p><p>Major extensions to the museum, designed by Jean Nouvel, were completed in 2005, allowing the permanent collection a new arrangement. The new glass buildings include two temporary exhibition rooms, a library, caf&eacute;-restaurant, an art shop and auditoriums.</p>","TT_MADRID044MUSGAL_003_R13, TT_MADRID006MADHIG_007_R13, TT_MADRID028-031MUSREI_R13, TT_MADRID072AROPAS_003_R13, EWTG_MADRID030MADBES_006, EWTG_MADRID088MUSNAC_003, EWTG_MADRID088MUSNAC_004, EWTG_MADRID088MUSNAC_005",Calle Santa Isabel 52,Madrid,28012,The Paseo del Prado,,Spain,,91 774 10 00,,,,,,,,,www.museoreinasofia.es,,,,,,,,Atocha,,"10am–9pm Mon & Wed–Sat, 10am–2:30pm Sun",,"Tue, 1 & 6 Jan, 1 & 15 May, 9 Nov, 24–25 & 31 Dec",TRUE,,TRUE,TRUE,TRUE,,,8,0,0,"Free Sun, 7–9pm Mon & Wed–Sat",,,EUR,40.40819,-3.69429,TRUE,,TRUE,Art Galleries and Museums,Art Galleries and Museums,Museo Nacional Centro de Arte Reina Sofía | Madrid | DK Trip Planner,Museo Nacional Centro de Arte Reina Sofía is arguably Madrid’s finest museum. Browse DK Trip Planner for more on Museo Nacional Centro de Arte Reina Sofía.,,,,Madrid’s Highlights | Museums and Galleries |,,Richard Hamilton,Tickets €4.00,Art Shows and Exhibitions,"<p>With over 250 works, spanning over six decades, this is a fairly exhaustive retrospective of one of the UK&rsquo;s most influential Pop Artists. The exhibition covers many of the media in which he worked, from photographs to industrial design.</p>",91 774 10 00,www.museoreinasofia.es/exposiciones/richard-hamilton,27th June 2014,13th October 2014,,Kerry James Marshall: Painting and Other Stuff,Tickets €4.00,Art Shows and Exhibitions,"<p>Kerry James Marshall: Painting and Other Stuff explores issues surrounding identity, particularly racial identity and specifically that of African-Americans. This joint exhibition with the Fundaci&oacute; T&agrave;pies in Barcelona comprises drawings, paintings, video and installation.</p>",91 774 10 00,www.museoreinasofia.es/exposiciones/kerry-james-marshall-pintura-otras-cosas,13th June 2014,26th October 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CaixaForum, Jardín Botánico, Ministerio de Agricultura, Museo del Prado, Museo Nacional de Antropología",TRUE,museo_reina_sofia_madrid.jpg,Museo Nacional Centro de Arte Reina Sofía,&#169;Museo Reina Sofía/Joaquin Cortes/Roman Lores,,,Joaquin Cortes/Roman Lores,,,Art Galleries and Museums,
madrid_sight_0487,Museo Thyssen-Bornemisza,"<p>One of the most important art collections in the world, the <strong>Museo Thyssen-Bornemisza</strong> focuses on European painting from the 13th to the 20th centuries and is the perfect complement to the Prado and Reina Sof&iacute;a.</p><p>Wealthy industrialist Baron Heinrich Thyssen-Bornemisza began acquiring Old Masters in the 1920s for his villa in Switzerland. After the baron&rsquo;s death in 1947 his son, Hans Heinrich, added modern masterpieces, including French Impressionists, German Expressionists and the pick of the Russian Avant Garde to the collection. In 1993 the state bought the 1,000-strong collection for the reduced price of $350 million (the true value being estimated at nearer $1 billion), outbidding the Getty Foundation and other frontrunners. In 2005 an extension opened, displaying Baroness Carmen Thyssen-Bornemisza&rsquo;s collection, which includes 250 paintings, mainly Impressionist works.</p><p>The galleries are arranged around a covered central courtyard, which rises the full height of the building. The top floor starts with early Italian art and goes through to the 17th century. The first floor continues the story with 17th-century Dutch works and ends with German Expressionism.</p>",EWTG_MADRID030MADBES_007,Paseo del Prado 8,Madrid,28014,The Paseo del Prado,,Spain,,90 276 05 11,,,,,,,,,museothyssen.org,,,,,,,,Banco de España,,"noon–4pm Mon, 10am–7pm Tue–Sun (Jul–Aug: to 10pm Tue–Sat, to 7pm Mon & Sun)",,"1 Jan, 1 May, 25 Dec",TRUE,,TRUE,TRUE,TRUE,,,10,7,0,Under 12s free,,,EUR,40.41591,-3.694921,TRUE,,TRUE,Art Galleries and Museums,Art Galleries and Museums,Museo Thyssen-Bornemisza | Madrid | DK Trip Planner,The Museo Thyssen-Bornemisza is home to one of the most important art collections in the world. Browse DK Trip Planner for more on Museo Thyssen-Bornemisza.,,,,,,Pop Art Myths,Tickets €7.00–11.00,Art Shows and Exhibitions,"<p>The hugely popular Pop Art Myths looks at all the finest artists of the mid 20th-century movement, and compares their viewpoints to those of modern-day artists, to find many similarities.</p>",902 760 511,http://www.museothyssen.org/en/thyssen/exposiciones_actuales/111,10th June 2014,14th September 2014,,American Impressionism,0,Art Shows and Exhibitions,"<p>American Impressionism comprises 60 paintings illustrating the fascination that American artists had with the French movement. Many went to study it first-hand, and these paintings are the result.</p>",90 276 05 11,www.museothyssen.org/en/thyssen/exposiciones_proximas/112,4th November 2014,1st February 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Museo del Prado, Museo Nacional de Artes Decorativas, Paseo del Prado, Plaza de la Lealtad, Plaza de Cibeles, Westin Palace",TRUE,museo_thyssen_bornemisza_madrid.jpg,<em>Christ and the Samaritan Woman</em> (1311) by Duccio,&#169;Museo Thyssen-Bornemisza,,,,,,Art Galleries and Museums,
,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,,
madrid_sight_0497,Naïa,"<p>Popular with actors and artists, <strong>Na&iuml;a</strong>&nbsp;serves fresh, modern cuisine with an inventive twist. Dishes might include a spicy monkfish and scallop stew, or cod with orange and black olives.</p>",EWTG_MADRID166OLDMAD_031,Plaza de la Paja 3,Madrid,28005,Old Madrid,,Spain,,91 366 27 83,,,,,,,,,www.naiabistro.com,,,,,,,,La Latina,,Daily,,,,,,,,,,,,,,,,EUR,40.412849,-3.711426,TRUE,,FALSE,FALSE,Food and Drink,,,,Contemporary Spanish,££,Where To Eat and Drink | | Old Madrid |,cuisine: Modern Spanish |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0499,Naif Madrid,"<p>Boho-chic restaurant <strong>Naif Madrid</strong>&nbsp;is the perfect spot for&nbsp;lunch, afternoon tea and cocktails in the evening. Guests are served gourmet burgers, fancy sandwiches, imaginative salads and indulgent cakes overlooked by mesmerising murals.</p>",EWTG_MADRID169AROLA_013,"Calle de San Joaquín, 16",Madrid,28004,Chueca and Malasaña,,Spain,,91 007 20 71,,,,,,,,,,,,,,,,,Tribunal,,,,,,,,,,,,,,,,,,EUR,40.42438007,-3.701904416,TRUE,,FALSE,FALSE,Food and Drink,,,,International,£,Where To Eat and Drink | | Around La Castellana |,cuisine: International |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Food and Drink,
madrid_sight_0915,Nuevos Ministerios,"<p>Flanking the Paseo de la Castellana, the vast megalithic-style complex of <strong>Nuevos Ministerios</strong> is one of the city&rsquo;s most imposing architectural structures.</p><p>Initiated during the Second Republic, it was eventually completed after the victory of Franco&rsquo;s Nationalists in the Civil War. With its granite fa&ccedil;ade and uniform lines of arches it is clearly influenced by the design of Felipe II&rsquo;s monastery complex of El Escorial, located in the foothills of the Sierra to the north of Madrid. You can get a prime view of the Nuevos Ministerios building from the central garden area, which is accessible to the public.</p>",,"Paseo de la Castellana, 63",Madrid,28046,Salamanca and Recoletos,,Spain,,,,,,,,,,,,,,,,,,,Nuevos Ministerios,,Closed to the public,,,,,,,,,,,,,,,,EUR,40.4464,-3.692481,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Scenic Streets and Squares,
,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,,
madrid_sight_0503,o2 Lifestyle Zone,<p>Raid <strong>o2 Lifestyle Zone</strong>&nbsp;for glitzy costume jewellery and equally showy accessories &ndash; the perfect makings for a night on the town. Head to the first floor for imaginative gift ideas.</p>,TT_MADRID093DOWSHO_005_r13,Calle del Carmen 14,Madrid,28013,Downtown Madrid,,Spain,,91 532 46 83,,,,,,,,,www.o2lifestyle.es,,,,,,,,Callao,,"10:15am–9:30pm Mon–Sat, noon–9pm Sun",,"1 & 6 Jan, 1 May, 25 Dec",TRUE,,,,,,,,,,,,,EUR,40.417988,-3.703934,TRUE,,FALSE,FALSE,Shopping,,,,,,Downtown Madrid | Downtown Shops | Shopping |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE, ,,,,,,,,Shopping,
